	name	rating	reviews	company_type	Head_Quarters	Company_Age	No_of_Employee
1621	Hyundai Motor	4.1	(3.8k Reviews)	Private	Seoul + 218 more	55 years old	10k-50k Employees (India)
1622	Bosch	4.2	(6k Reviews)	Public	Gerlingen,Baden-Wuerttemberg + 83 more	136 years old	10k-50k Employees (India)
1623	JustDial	3.5	(2.7k Reviews)	Public	Mumbai,Maharashtra + 122 more	26 years old	10k-50k Employees (India)
1624	Atos Syntel	3.8	(4.3k Reviews)	Private	Troy,Michigan + 14 more	42 years old	10k-50k Employees (India)
1625	iEnergizer	3.5	(2.6k Reviews)	Private	Noida,Uttar Pradesh + 14 more	22 years old	5k-10k Employees (India)
1626	eClerx	3.7	(3k Reviews)	Public	Mumbai,Maharashtra + 16 more	22 years old	5k-10k Employees (India)
1627	Delhivery	4.2	(3.4k Reviews)	Private	Delhi,NCT + 443 more	11 years old	10k-50k Employees (India)
1628	Max Life Insuran...	4.2	(3k Reviews)	JV	Gurgaon/Gurugram,Haryana + 275 more	22 years old	10k-50k Employees (India)
1629	AU Small Finance...	4.1	(3.9k Reviews)	Private	Jaipur,Rajasthan + 282 more	26 years old	10k-50k Employees (India)
1630	Wipro BPS	3.8	(2.9k Reviews)	Bengaluru + 38 more	22 years old	1 Lakh+ Employees (India)	
1631	TVS Motor	4.2	(4.3k Reviews)	Public	Chennai,Tamil Nadu + 235 more	43 years old	10k-50k Employees (India)
1632	First Source	3.9	(2.9k Reviews)	Public	Mumbai,Maharashtra + 44 more	21 years old	10k-50k Employees (India)
1633	Tata Projects	4.2	(3k Reviews)	Public	Mumbai,Maharashtra + 191 more	43 years old	10k-50k Employees (India)
1634	Oyo Rooms	3.5	(3.1k Reviews)	Private	Gurgaon,Haryana + 102 more	9 years old	1k-5k Employees (India)
1635	Oracle	3.9	(3.7k Reviews)	Public	Austin,Texas + 31 more	45 years old	50k-1 Lakh Employees (India)
1636	JLL	4.3	(2.9k Reviews)	Private	Mumbai,Maharashtra + 59 more	25 years old	10k-50k Employees (India)
1637	Hero MotoCorp	4.3	(3k Reviews)	Public	Gurgaon/Gurugram,Haryana + 260 more	38 years old	5k-10k Employees (India)
1638	Cyient	3.7	(2.8k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 25 more	31 years old	10k-50k Employees (India)
1639	Hexaware Technol...	3.8	(2.9k Reviews)	Public	Mumbai,Maharashtra + 30 more	32 years old	10k-50k Employees (India)
1640	JSW Steel	3.9	(3.1k Reviews)	Public	Mumbai,Maharashtra + 89 more	40 years old	10k-50k Employees (India)
1641	TATA Steel	4.1	(4.4k Reviews)	Public	Mumbai,Maharashtra + 119 more	115 years old	10k-50k Employees (India)
1642	Hyundai Motor	4.1	(3.8k Reviews)	Private	Seoul + 218 more	55 years old	10k-50k Employees (India)
1643	Bosch	4.2	(6k Reviews)	Public	Gerlingen,Baden-Wuerttemberg + 83 more	136 years old	10k-50k Employees (India)
1644	JustDial	3.5	(2.7k Reviews)	Public	Mumbai,Maharashtra + 122 more	26 years old	10k-50k Employees (India)
1645	Atos Syntel	3.8	(4.3k Reviews)	Private	Troy,Michigan + 14 more	42 years old	10k-50k Employees (India)
1646	iEnergizer	3.5	(2.6k Reviews)	Private	Noida,Uttar Pradesh + 14 more	22 years old	5k-10k Employees (India)
1647	Samsung	4.0	(7.2k Reviews)	Public	Seoul + 346 more	84 years old	10k-50k Employees (India)
1648	eClerx	3.7	(3k Reviews)	Public	Mumbai,Maharashtra + 16 more	22 years old	5k-10k Employees (India)
1649	Delhivery	4.2	(3.4k Reviews)	Private	Delhi,NCT + 443 more	11 years old	10k-50k Employees (India)
1650	Max Life Insuran...	4.2	(3k Reviews)	JV	Gurgaon/Gurugram,Haryana + 275 more	22 years old	10k-50k Employees (India)
1651	AU Small Finance...	4.1	(3.9k Reviews)	Private	Jaipur,Rajasthan + 282 more	26 years old	10k-50k Employees (India)
1652	Wipro BPS	3.8	(2.9k Reviews)	Bengaluru + 38 more	22 years old	1 Lakh+ Employees (India)	
1653	TVS Motor	4.2	(4.3k Reviews)	Public	Chennai,Tamil Nadu + 235 more	43 years old	10k-50k Employees (India)
1654	First Source	3.9	(2.9k Reviews)	Public	Mumbai,Maharashtra + 44 more	21 years old	10k-50k Employees (India)
1655	Tata Projects	4.2	(3k Reviews)	Public	Mumbai,Maharashtra + 191 more	43 years old	10k-50k Employees (India)
1656	Oyo Rooms	3.5	(3.1k Reviews)	Private	Gurgaon,Haryana + 102 more	9 years old	1k-5k Employees (India)
1657	Oracle	3.9	(3.7k Reviews)	Public	Austin,Texas + 31 more	45 years old	50k-1 Lakh Employees (India)
1658	JLL	4.3	(2.9k Reviews)	Private	Mumbai,Maharashtra + 59 more	25 years old	10k-50k Employees (India)
1659	Hero MotoCorp	4.3	(3k Reviews)	Public	Gurgaon/Gurugram,Haryana + 260 more	38 years old	5k-10k Employees (India)
1660	Cyient	3.7	(2.8k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 25 more	31 years old	10k-50k Employees (India)
1661	Hexaware Technol...	3.8	(2.9k Reviews)	Public	Mumbai,Maharashtra + 30 more	32 years old	10k-50k Employees (India)
1662	JSW Steel	3.9	(3.1k Reviews)	Public	Mumbai,Maharashtra + 89 more	40 years old	10k-50k Employees (India)
1663	TATA Steel	4.1	(4.4k Reviews)	Public	Mumbai,Maharashtra + 119 more	115 years old	10k-50k Employees (India)
1664	Hyundai Motor	4.1	(3.8k Reviews)	Private	Seoul + 218 more	55 years old	10k-50k Employees (India)
1665	Bosch	4.2	(6k Reviews)	Public	Gerlingen,Baden-Wuerttemberg + 83 more	136 years old	10k-50k Employees (India)
1666	JustDial	3.5	(2.7k Reviews)	Public	Mumbai,Maharashtra + 122 more	26 years old	10k-50k Employees (India)
1667	Atos Syntel	3.8	(4.3k Reviews)	Private	Troy,Michigan + 14 more	42 years old	10k-50k Employees (India)
1668	iEnergizer	3.5	(2.6k Reviews)	Private	Noida,Uttar Pradesh + 14 more	22 years old	5k-10k Employees (India)
1669	Samsung	4.0	(7.2k Reviews)	Public	Seoul + 346 more	84 years old	10k-50k Employees (India)
1670	Quess	3.9	(8.4k Reviews)	Public	Bangalore + 310 more	15 years old	10k-50k Employees (India)
1671	eClerx	3.7	(3k Reviews)	Public	Mumbai,Maharashtra + 16 more	22 years old	5k-10k Employees (India)
1672	Delhivery	4.2	(3.4k Reviews)	Private	Delhi,NCT + 443 more	11 years old	10k-50k Employees (India)
1673	Max Life Insuran...	4.2	(3k Reviews)	JV	Gurgaon/Gurugram,Haryana + 275 more	22 years old	10k-50k Employees (India)
1674	AU Small Finance...	4.1	(3.9k Reviews)	Private	Jaipur,Rajasthan + 282 more	26 years old	10k-50k Employees (India)
1675	Wipro BPS	3.8	(2.9k Reviews)	Bengaluru + 38 more	22 years old	1 Lakh+ Employees (India)	
1676	TVS Motor	4.2	(4.3k Reviews)	Public	Chennai,Tamil Nadu + 235 more	43 years old	10k-50k Employees (India)
1677	First Source	3.9	(2.9k Reviews)	Public	Mumbai,Maharashtra + 44 more	21 years old	10k-50k Employees (India)
1678	Tata Projects	4.2	(3k Reviews)	Public	Mumbai,Maharashtra + 191 more	43 years old	10k-50k Employees (India)
1679	Oyo Rooms	3.5	(3.1k Reviews)	Private	Gurgaon,Haryana + 102 more	9 years old	1k-5k Employees (India)
1680	Oracle	3.9	(3.7k Reviews)	Public	Austin,Texas + 31 more	45 years old	50k-1 Lakh Employees (India)
1681	JLL	4.3	(2.9k Reviews)	Private	Mumbai,Maharashtra + 59 more	25 years old	10k-50k Employees (India)
1682	Hero MotoCorp	4.3	(3k Reviews)	Public	Gurgaon/Gurugram,Haryana + 260 more	38 years old	5k-10k Employees (India)
1683	Cyient	3.7	(2.8k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 25 more	31 years old	10k-50k Employees (India)
1684	Hexaware Technol...	3.8	(2.9k Reviews)	Public	Mumbai,Maharashtra + 30 more	32 years old	10k-50k Employees (India)
1685	JSW Steel	3.9	(3.1k Reviews)	Public	Mumbai,Maharashtra + 89 more	40 years old	10k-50k Employees (India)
1686	TATA Steel	4.1	(4.4k Reviews)	Public	Mumbai,Maharashtra + 119 more	115 years old	10k-50k Employees (India)
1687	Hyundai Motor	4.1	(3.8k Reviews)	Private	Seoul + 218 more	55 years old	10k-50k Employees (India)
1688	Bosch	4.2	(6k Reviews)	Public	Gerlingen,Baden-Wuerttemberg + 83 more	136 years old	10k-50k Employees (India)
1689	JustDial	3.5	(2.7k Reviews)	Public	Mumbai,Maharashtra + 122 more	26 years old	10k-50k Employees (India)
1690	Atos Syntel	3.8	(4.3k Reviews)	Private	Troy,Michigan + 14 more	42 years old	10k-50k Employees (India)
1691	iEnergizer	3.5	(2.6k Reviews)	Private	Noida,Uttar Pradesh + 14 more	22 years old	5k-10k Employees (India)
1692	Samsung	4.0	(7.2k Reviews)	Public	Seoul + 346 more	84 years old	10k-50k Employees (India)
1693	Quess	3.9	(8.4k Reviews)	Public	Bangalore + 310 more	15 years old	10k-50k Employees (India)
1694	Megha Engineerin...	4.2	(2.6k Reviews)	Private	Hyderabad/Secunderabad,Telangana + 191 more	33 years old	1k-5k Employees (India)
1695	eClerx	3.7	(3k Reviews)	Public	Mumbai,Maharashtra + 16 more	22 years old	5k-10k Employees (India)
1696	Delhivery	4.2	(3.4k Reviews)	Private	Delhi,NCT + 443 more	11 years old	10k-50k Employees (India)
1697	Max Life Insuran...	4.2	(3k Reviews)	JV	Gurgaon/Gurugram,Haryana + 275 more	22 years old	10k-50k Employees (India)
1698	AU Small Finance...	4.1	(3.9k Reviews)	Private	Jaipur,Rajasthan + 282 more	26 years old	10k-50k Employees (India)
1699	Wipro BPS	3.8	(2.9k Reviews)	Bengaluru + 38 more	22 years old	1 Lakh+ Employees (India)	
1700	TVS Motor	4.2	(4.3k Reviews)	Public	Chennai,Tamil Nadu + 235 more	43 years old	10k-50k Employees (India)
1701	First Source	3.9	(2.9k Reviews)	Public	Mumbai,Maharashtra + 44 more	21 years old	10k-50k Employees (India)
1702	Tata Projects	4.2	(3k Reviews)	Public	Mumbai,Maharashtra + 191 more	43 years old	10k-50k Employees (India)
1703	Oyo Rooms	3.5	(3.1k Reviews)	Private	Gurgaon,Haryana + 102 more	9 years old	1k-5k Employees (India)
1704	Oracle	3.9	(3.7k Reviews)	Public	Austin,Texas + 31 more	45 years old	50k-1 Lakh Employees (India)
1705	JLL	4.3	(2.9k Reviews)	Private	Mumbai,Maharashtra + 59 more	25 years old	10k-50k Employees (India)
1706	Hero MotoCorp	4.3	(3k Reviews)	Public	Gurgaon/Gurugram,Haryana + 260 more	38 years old	5k-10k Employees (India)
1707	Cyient	3.7	(2.8k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 25 more	31 years old	10k-50k Employees (India)
1708	Hexaware Technol...	3.8	(2.9k Reviews)	Public	Mumbai,Maharashtra + 30 more	32 years old	10k-50k Employees (India)
1709	JSW Steel	3.9	(3.1k Reviews)	Public	Mumbai,Maharashtra + 89 more	40 years old	10k-50k Employees (India)
1710	TATA Steel	4.1	(4.4k Reviews)	Public	Mumbai,Maharashtra + 119 more	115 years old	10k-50k Employees (India)
1711	Hyundai Motor	4.1	(3.8k Reviews)	Private	Seoul + 218 more	55 years old	10k-50k Employees (India)
1712	Bosch	4.2	(6k Reviews)	Public	Gerlingen,Baden-Wuerttemberg + 83 more	136 years old	10k-50k Employees (India)
1713	JustDial	3.5	(2.7k Reviews)	Public	Mumbai,Maharashtra + 122 more	26 years old	10k-50k Employees (India)
1714	Atos Syntel	3.8	(4.3k Reviews)	Private	Troy,Michigan + 14 more	42 years old	10k-50k Employees (India)
1715	iEnergizer	3.5	(2.6k Reviews)	Private	Noida,Uttar Pradesh + 14 more	22 years old	5k-10k Employees (India)
1716	Samsung	4.0	(7.2k Reviews)	Public	Seoul + 346 more	84 years old	10k-50k Employees (India)
1717	Quess	3.9	(8.4k Reviews)	Public	Bangalore + 310 more	15 years old	10k-50k Employees (India)
1718	Megha Engineerin...	4.2	(2.6k Reviews)	Private	Hyderabad/Secunderabad,Telangana + 191 more	33 years old	1k-5k Employees (India)
1719	Viatris	4.3	(2.5k Reviews)	Canonsburg,Pennsylvania + 61 more	61 years old	10k-50k Employees (India)	
1720	eClerx	3.7	(3k Reviews)	Public	Mumbai,Maharashtra + 16 more	22 years old	5k-10k Employees (India)
1721	Delhivery	4.2	(3.4k Reviews)	Private	Delhi,NCT + 443 more	11 years old	10k-50k Employees (India)
1722	Max Life Insuran...	4.2	(3k Reviews)	JV	Gurgaon/Gurugram,Haryana + 275 more	22 years old	10k-50k Employees (India)
1723	AU Small Finance...	4.1	(3.9k Reviews)	Private	Jaipur,Rajasthan + 282 more	26 years old	10k-50k Employees (India)
1724	Wipro BPS	3.8	(2.9k Reviews)	Bengaluru + 38 more	22 years old	1 Lakh+ Employees (India)	
1725	TVS Motor	4.2	(4.3k Reviews)	Public	Chennai,Tamil Nadu + 235 more	43 years old	10k-50k Employees (India)
1726	First Source	3.9	(2.9k Reviews)	Public	Mumbai,Maharashtra + 44 more	21 years old	10k-50k Employees (India)
1727	Tata Projects	4.2	(3k Reviews)	Public	Mumbai,Maharashtra + 191 more	43 years old	10k-50k Employees (India)
1728	Oyo Rooms	3.5	(3.1k Reviews)	Private	Gurgaon,Haryana + 102 more	9 years old	1k-5k Employees (India)
1729	Oracle	3.9	(3.7k Reviews)	Public	Austin,Texas + 31 more	45 years old	50k-1 Lakh Employees (India)
1730	JLL	4.3	(2.9k Reviews)	Private	Mumbai,Maharashtra + 59 more	25 years old	10k-50k Employees (India)
1731	Hero MotoCorp	4.3	(3k Reviews)	Public	Gurgaon/Gurugram,Haryana + 260 more	38 years old	5k-10k Employees (India)
1732	Cyient	3.7	(2.8k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 25 more	31 years old	10k-50k Employees (India)
1733	Hexaware Technol...	3.8	(2.9k Reviews)	Public	Mumbai,Maharashtra + 30 more	32 years old	10k-50k Employees (India)
1734	JSW Steel	3.9	(3.1k Reviews)	Public	Mumbai,Maharashtra + 89 more	40 years old	10k-50k Employees (India)
1735	TATA Steel	4.1	(4.4k Reviews)	Public	Mumbai,Maharashtra + 119 more	115 years old	10k-50k Employees (India)
1736	Hyundai Motor	4.1	(3.8k Reviews)	Private	Seoul + 218 more	55 years old	10k-50k Employees (India)
1737	Bosch	4.2	(6k Reviews)	Public	Gerlingen,Baden-Wuerttemberg + 83 more	136 years old	10k-50k Employees (India)
1738	JustDial	3.5	(2.7k Reviews)	Public	Mumbai,Maharashtra + 122 more	26 years old	10k-50k Employees (India)
1739	Atos Syntel	3.8	(4.3k Reviews)	Private	Troy,Michigan + 14 more	42 years old	10k-50k Employees (India)
1740	iEnergizer	3.5	(2.6k Reviews)	Private	Noida,Uttar Pradesh + 14 more	22 years old	5k-10k Employees (India)
1741	Samsung	4.0	(7.2k Reviews)	Public	Seoul + 346 more	84 years old	10k-50k Employees (India)
1742	Quess	3.9	(8.4k Reviews)	Public	Bangalore + 310 more	15 years old	10k-50k Employees (India)
1743	Megha Engineerin...	4.2	(2.6k Reviews)	Private	Hyderabad/Secunderabad,Telangana + 191 more	33 years old	1k-5k Employees (India)
1744	Viatris	4.3	(2.5k Reviews)	Canonsburg,Pennsylvania + 61 more	61 years old	10k-50k Employees (India)	
1745	L&T Construction	4.2	(3.4k Reviews)	Public	Chennai + 254 more	78 years old	10k-50k Employees (India)
1746	eClerx	3.7	(3k Reviews)	Public	Mumbai,Maharashtra + 16 more	22 years old	5k-10k Employees (India)
1747	Delhivery	4.2	(3.4k Reviews)	Private	Delhi,NCT + 443 more	11 years old	10k-50k Employees (India)
1748	Max Life Insuran...	4.2	(3k Reviews)	JV	Gurgaon/Gurugram,Haryana + 275 more	22 years old	10k-50k Employees (India)
1749	AU Small Finance...	4.1	(3.9k Reviews)	Private	Jaipur,Rajasthan + 282 more	26 years old	10k-50k Employees (India)
1750	Wipro BPS	3.8	(2.9k Reviews)	Bengaluru + 38 more	22 years old	1 Lakh+ Employees (India)	
1751	TVS Motor	4.2	(4.3k Reviews)	Public	Chennai,Tamil Nadu + 235 more	43 years old	10k-50k Employees (India)
1752	First Source	3.9	(2.9k Reviews)	Public	Mumbai,Maharashtra + 44 more	21 years old	10k-50k Employees (India)
1753	Tata Projects	4.2	(3k Reviews)	Public	Mumbai,Maharashtra + 191 more	43 years old	10k-50k Employees (India)
1754	Oyo Rooms	3.5	(3.1k Reviews)	Private	Gurgaon,Haryana + 102 more	9 years old	1k-5k Employees (India)
1755	Oracle	3.9	(3.7k Reviews)	Public	Austin,Texas + 31 more	45 years old	50k-1 Lakh Employees (India)
1756	JLL	4.3	(2.9k Reviews)	Private	Mumbai,Maharashtra + 59 more	25 years old	10k-50k Employees (India)
1757	Hero MotoCorp	4.3	(3k Reviews)	Public	Gurgaon/Gurugram,Haryana + 260 more	38 years old	5k-10k Employees (India)
1758	Cyient	3.7	(2.8k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 25 more	31 years old	10k-50k Employees (India)
1759	Hexaware Technol...	3.8	(2.9k Reviews)	Public	Mumbai,Maharashtra + 30 more	32 years old	10k-50k Employees (India)
1760	JSW Steel	3.9	(3.1k Reviews)	Public	Mumbai,Maharashtra + 89 more	40 years old	10k-50k Employees (India)
1761	TATA Steel	4.1	(4.4k Reviews)	Public	Mumbai,Maharashtra + 119 more	115 years old	10k-50k Employees (India)
1762	Hyundai Motor	4.1	(3.8k Reviews)	Private	Seoul + 218 more	55 years old	10k-50k Employees (India)
1763	Bosch	4.2	(6k Reviews)	Public	Gerlingen,Baden-Wuerttemberg + 83 more	136 years old	10k-50k Employees (India)
1764	JustDial	3.5	(2.7k Reviews)	Public	Mumbai,Maharashtra + 122 more	26 years old	10k-50k Employees (India)
1765	Atos Syntel	3.8	(4.3k Reviews)	Private	Troy,Michigan + 14 more	42 years old	10k-50k Employees (India)
1766	iEnergizer	3.5	(2.6k Reviews)	Private	Noida,Uttar Pradesh + 14 more	22 years old	5k-10k Employees (India)
1767	Samsung	4.0	(7.2k Reviews)	Public	Seoul + 346 more	84 years old	10k-50k Employees (India)
1768	Quess	3.9	(8.4k Reviews)	Public	Bangalore + 310 more	15 years old	10k-50k Employees (India)
1769	Megha Engineerin...	4.2	(2.6k Reviews)	Private	Hyderabad/Secunderabad,Telangana + 191 more	33 years old	1k-5k Employees (India)
1770	Viatris	4.3	(2.5k Reviews)	Canonsburg,Pennsylvania + 61 more	61 years old	10k-50k Employees (India)	
1771	L&T Construction	4.2	(3.4k Reviews)	Public	Chennai + 254 more	78 years old	10k-50k Employees (India)
1772	BNY Mellon	4.2	(2.5k Reviews)	Private	New York City,New York + 9 more	18 years old	10k-50k Employees (India)
1773	eClerx	3.7	(3k Reviews)	Public	Mumbai,Maharashtra + 16 more	22 years old	5k-10k Employees (India)
1774	Delhivery	4.2	(3.4k Reviews)	Private	Delhi,NCT + 443 more	11 years old	10k-50k Employees (India)
1775	Max Life Insuran...	4.2	(3k Reviews)	JV	Gurgaon/Gurugram,Haryana + 275 more	22 years old	10k-50k Employees (India)
1776	AU Small Finance...	4.1	(3.9k Reviews)	Private	Jaipur,Rajasthan + 282 more	26 years old	10k-50k Employees (India)
1777	Wipro BPS	3.8	(2.9k Reviews)	Bengaluru + 38 more	22 years old	1 Lakh+ Employees (India)	
1778	TVS Motor	4.2	(4.3k Reviews)	Public	Chennai,Tamil Nadu + 235 more	43 years old	10k-50k Employees (India)
1779	First Source	3.9	(2.9k Reviews)	Public	Mumbai,Maharashtra + 44 more	21 years old	10k-50k Employees (India)
1780	Tata Projects	4.2	(3k Reviews)	Public	Mumbai,Maharashtra + 191 more	43 years old	10k-50k Employees (India)
1781	Oyo Rooms	3.5	(3.1k Reviews)	Private	Gurgaon,Haryana + 102 more	9 years old	1k-5k Employees (India)
1782	Oracle	3.9	(3.7k Reviews)	Public	Austin,Texas + 31 more	45 years old	50k-1 Lakh Employees (India)
1783	JLL	4.3	(2.9k Reviews)	Private	Mumbai,Maharashtra + 59 more	25 years old	10k-50k Employees (India)
1784	Hero MotoCorp	4.3	(3k Reviews)	Public	Gurgaon/Gurugram,Haryana + 260 more	38 years old	5k-10k Employees (India)
1785	Cyient	3.7	(2.8k Reviews)	Public	Hyderabad/Secunderabad,Telangana + 25 more	31 years old	10k-50k Employees (India)
1786	Hexaware Technol...	3.8	(2.9k Reviews)	Public	Mumbai,Maharashtra + 30 more	32 years old	10k-50k Employees (India)
1787	JSW Steel	3.9	(3.1k Reviews)	Public	Mumbai,Maharashtra + 89 more	40 years old	10k-50k Employees (India)
1788	TATA Steel	4.1	(4.4k Reviews)	Public	Mumbai,Maharashtra + 119 more	115 years old	10k-50k Employees (India)
1789	Hyundai Motor	4.1	(3.8k Reviews)	Private	Seoul + 218 more	55 years old	10k-50k Employees (India)
1790	Bosch	4.2	(6k Reviews)	Public	Gerlingen,Baden-Wuerttemberg + 83 more	136 years old	10k-50k Employees (India)
1791	JustDial	3.5	(2.7k Reviews)	Public	Mumbai,Maharashtra + 122 more	26 years old	10k-50k Employees (India)
1792	Atos Syntel	3.8	(4.3k Reviews)	Private	Troy,Michigan + 14 more	42 years old	10k-50k Employees (India)
1793	iEnergizer	3.5	(2.6k Reviews)	Private	Noida,Uttar Pradesh + 14 more	22 years old	5k-10k Employees (India)
1794	Samsung	4.0	(7.2k Reviews)	Public	Seoul + 346 more	84 years old	10k-50k Employees (India)
1795	Quess	3.9	(8.4k Reviews)	Public	Bangalore + 310 more	15 years old	10k-50k Employees (India)
1796	Megha Engineerin...	4.2	(2.6k Reviews)	Private	Hyderabad/Secunderabad,Telangana + 191 more	33 years old	1k-5k Employees (India)
1797	Viatris	4.3	(2.5k Reviews)	Canonsburg,Pennsylvania + 61 more	61 years old	10k-50k Employees (India)	
1798	L&T Construction	4.2	(3.4k Reviews)	Public	Chennai + 254 more	78 years old	10k-50k Employees (India)
1799	BNY Mellon	4.2	(2.5k Reviews)	Private	New York City,New York + 9 more	18 years old	10k-50k Employees (India)
1800	Omega Healthcare	3.7	(2.5k Reviews)	Private	Florida + 27 more	18 years old	5k-10k Employees (India)
1801	eClerx	3.7	(3k Reviews)	Public	Mumbai,Maharashtra + 16 more	22 years old	5k-10k Employees (India)
1802	Delhivery	4.2	(3.4k Reviews)	Private	Delhi,NCT + 443 more	11 years old	10k-50k Employees (India)
1803	Max Life Insuran...	4.2	(3k Reviews)	JV	Gurgaon/Gurugram,Haryana + 275 more	22 years old	10k-50k Employees (India)
1804	AU Small Finance...	4.1	(3.9k Reviews)	Private	Jaipur,Rajasthan + 282 more	26 years old	10k-50k Employees (India)
1805	Wipro BPS	3.8	(2.9k Reviews)	Bengaluru + 38 more	22 years old	1 Lakh+ Employees (India)	
1806	TVS Motor	4.2	(4.3k Reviews)	Public	Chennai,Tamil Nadu + 235 more	43 years old	10k-50k Employees (India)
1807	First Source	3.9	(2.9k Reviews)	Public	Mumbai,Maharashtra + 44 more	21 years old	10k-50k Employees (India)
1808	Tata Projects	4.2	(3k Reviews)	Public	Mumbai,Maharashtra + 191 more	43 years old	10k-50k Employees (India)
1809	Oyo Rooms	3.5	(3.1k Reviews)	Private	Gurgaon,Haryana + 102 more	9 years old	1k-5k Employees (India)
